host_receive_iso,host_receive_unix_ms,robot_time_us,robot_elapsed_us,sample,mode,bump_left,bump_right,left_encoder_deg,right_encoder_deg,delta_left_encoder_deg,delta_right_encoder_deg,left_distance_m,right_distance_m,x_m,y_m,theta_deg,gyro_z_deg,turn_target_deg,left_cmd_milli,right_cmd_milli,bump_any
2026-06-17T16:37:26.3320513-07:00,1781739446332,10452271,322,0,FORWARD,0,0,34,4,0,0,0.0,0.0,0.0,0.0,0.0,10.486,45.0,120,120,False
2026-06-17T16:37:26.3410504-07:00,1781739446341,10503360,51411,1,FORWARD,0,0,38,12,4,8,0.00111,0.00222,0.00166,2e-05,0.668,10.685,45.0,120,120,False
2026-06-17T16:37:26.3520527-07:00,1781739446352,10552267,100318,2,FORWARD,0,0,38,12,0,0,0.00111,0.00222,0.00166,2e-05,0.668,10.845,45.0,120,120,False
2026-06-17T16:37:26.3590511-07:00,1781739446359,10603353,151404,3,FORWARD,0,0,38,12,0,0,0.00111,0.00222,0.00166,2e-05,0.668,10.773,45.0,120,120,False
2026-06-17T16:37:26.3671023-07:00,1781739446367,10652261,200312,4,FORWARD,0,0,38,13,0,1,0.00111,0.00249,0.0018,2e-05,0.836,11.063,45.0,120,120,False
2026-06-17T16:37:26.3767875-07:00,1781739446376,10703354,251405,5,FORWARD,0,0,46,27,8,14,0.00332,0.00637,0.00485,0.00012,1.838,11.725,45.0,120,120,False
2026-06-17T16:37:26.3857879-07:00,1781739446385,10752255,300306,6,FORWARD,0,0,65,48,19,21,0.00859,0.01219,0.01038,0.00033,2.172,12.367,45.0,120,120,False
2026-06-17T16:37:26.3947879-07:00,1781739446394,10803358,351409,7,FORWARD,0,0,89,74,24,26,0.01524,0.01939,0.0173,0.00063,2.507,12.813,45.0,120,120,False
2026-06-17T16:37:26.4047878-07:00,1781739446404,10852258,400309,8,FORWARD,0,0,113,100,24,26,0.02189,0.0266,0.02422,0.00098,2.841,13.135,45.0,120,120,False
2026-06-17T16:37:26.4137932-07:00,1781739446413,10903354,451405,9,FORWARD,0,0,140,127,27,27,0.02937,0.03408,0.03169,0.00135,2.841,13.457,45.0,120,120,False
2026-06-17T16:37:26.4237927-07:00,1781739446423,10952260,500311,10,FORWARD,0,0,165,153,25,26,0.0363,0.04128,0.03875,0.00172,3.008,13.769,45.0,120,120,False
2026-06-17T16:37:26.4323070-07:00,1781739446432,11003418,551469,11,FORWARD,0,0,192,181,27,28,0.04378,0.04904,0.04636,0.00214,3.175,14.108,45.0,120,120,False
2026-06-17T16:37:26.4423041-07:00,1781739446442,11052255,600306,12,FORWARD,0,0,218,208,26,27,0.05098,0.05652,0.05369,0.00257,3.342,14.479,45.0,120,120,False
2026-06-17T16:37:26.4513044-07:00,1781739446451,11103350,651401,13,FORWARD,0,0,244,237,26,29,0.05818,0.06456,0.06129,0.00308,3.843,14.73,45.0,120,120,False
2026-06-17T16:37:26.4610887-07:00,1781739446461,11152264,700315,14,FORWARD,0,0,270,264,26,27,0.06539,0.07204,0.06861,0.00359,4.011,14.854,45.0,120,120,False
2026-06-17T16:37:26.4700917-07:00,1781739446470,11203349,751400,15,FORWARD,0,0,297,292,27,28,0.07287,0.0798,0.07621,0.00415,4.178,14.962,45.0,120,120,False
2026-06-17T16:37:26.4800925-07:00,1781739446480,11252259,800310,16,FORWARD,0,0,323,319,26,27,0.08007,0.08728,0.08354,0.0047,4.345,15.146,45.0,120,120,False
2026-06-17T16:37:26.4890921-07:00,1781739446489,11303354,851405,17,FORWARD,0,0,351,347,28,28,0.08783,0.09504,0.09127,0.00529,4.345,15.3,45.0,120,120,False
2026-06-17T16:37:26.4990935-07:00,1781739446499,11352256,900307,18,FORWARD,0,0,377,374,26,27,0.09504,0.10252,0.09859,0.00587,4.512,15.437,45.0,120,120,False
2026-06-17T16:37:26.5082460-07:00,1781739446508,11403352,951403,19,FORWARD,0,0,405,403,28,29,0.10279,0.11055,0.10646,0.00651,4.679,15.515,45.0,120,120,False
2026-06-17T16:37:26.5178538-07:00,1781739446517,11452253,1000304,20,FORWARD,0,0,432,431,27,28,0.11027,0.11831,0.11405,0.00716,4.846,15.459,45.0,120,120,False
2026-06-17T16:37:26.5279159-07:00,1781739446527,11503353,1051404,21,FORWARD,0,0,460,460,28,29,0.11803,0.12634,0.12192,0.00785,5.013,15.486,45.0,120,120,False
2026-06-17T16:37:26.5369155-07:00,1781739446536,11552256,1100307,22,FORWARD,0,0,487,487,27,27,0.12551,0.13383,0.12937,0.0085,5.013,15.731,45.0,120,120,False
2026-06-17T16:37:26.5464752-07:00,1781739446546,11603354,1151405,23,FORWARD,0,0,515,516,28,29,0.13327,0.14186,0.13724,0.00921,5.18,16.004,45.0,120,120,False
2026-06-17T16:37:26.5563400-07:00,1781739446556,11652258,1200309,24,FORWARD,0,0,541,544,26,28,0.14048,0.14962,0.14468,0.00993,5.514,16.436,45.0,120,120,False
2026-06-17T16:37:26.5655812-07:00,1781739446565,11703354,1251405,25,FORWARD,0,0,569,575,28,31,0.14823,0.15821,0.15281,0.01079,6.016,17.096,45.0,120,120,False
2026-06-17T16:37:26.5750898-07:00,1781739446575,11752256,1300307,26,FORWARD,0,0,596,604,27,29,0.15571,0.16624,0.16052,0.01165,6.35,17.405,45.0,120,120,False
2026-06-17T16:37:26.5845459-07:00,1781739446584,11803356,1351407,27,FORWARD,0,0,624,633,28,29,0.16347,0.17428,0.16837,0.01254,6.517,17.384,45.0,120,120,False
2026-06-17T16:37:26.5945501-07:00,1781739446594,11852255,1400306,28,FORWARD,0,0,650,659,26,26,0.17068,0.18148,0.17552,0.01336,6.517,17.384,45.0,120,120,False
2026-06-17T16:37:26.6035495-07:00,1781739446603,11903353,1451404,29,FORWARD,0,0,677,687,27,28,0.17816,0.18924,0.18309,0.01425,6.684,17.374,45.0,120,120,False
2026-06-17T16:37:26.6135541-07:00,1781739446613,11952259,1500310,30,BACKUP,1,1,696,708,19,21,0.18342,0.19506,0.18859,0.01492,7.018,17.017,90.0,-100,-100,True
2026-06-17T16:37:26.6235533-07:00,1781739446623,12003415,1551466,31,BACKUP,0,1,679,691,-17,-17,0.17871,0.19035,0.18392,0.01435,7.018,16.256,90.0,-100,-100,True
2026-06-17T16:37:26.6330628-07:00,1781739446633,12052256,1600307,32,BACKUP,0,0,662,672,-17,-19,0.174,0.18508,0.17896,0.01377,6.684,15.682,90.0,-100,-100,False
2026-06-17T16:37:26.6427431-07:00,1781739446642,12103354,1651405,33,BACKUP,0,0,643,651,-19,-21,0.16874,0.17926,0.17346,0.01315,6.35,15.409,90.0,-100,-100,False
2026-06-17T16:37:26.6524867-07:00,1781739446652,12152256,1700307,34,TURN_RIGHT,0,0,624,629,-19,-22,0.16347,0.17317,0.16781,0.01258,5.849,14.941,90.0,80,-80,False
2026-06-17T16:37:26.6624892-07:00,1781739446662,12203354,1751405,35,TURN_RIGHT,0,0,623,607,-1,-22,0.16319,0.16707,0.16462,0.01245,2.339,12.301,90.0,80,-80,False
2026-06-17T16:37:26.6724902-07:00,1781739446672,12252257,1800308,36,TURN_RIGHT,0,0,632,587,9,-20,0.16569,0.16153,0.1631,0.01251,-2.507,7.476,90.0,80,-80,False
2026-06-17T16:37:26.6823755-07:00,1781739446682,12303353,1851404,37,TURN_RIGHT,0,0,644,570,12,-17,0.16901,0.15682,0.16241,0.0126,-7.353,2.303,90.0,80,-80,False
2026-06-17T16:37:26.6921461-07:00,1781739446692,12352261,1900312,38,TURN_RIGHT,0,0,656,556,12,-14,0.17234,0.15294,0.16214,0.01266,-11.697,-3.056,90.0,80,-80,False
2026-06-17T16:37:26.7021459-07:00,1781739446702,12403354,1951405,39,TURN_RIGHT,0,0,671,540,15,-16,0.17649,0.14851,0.16201,0.0127,-16.878,-8.551,90.0,80,-80,False
2026-06-17T16:37:26.7121448-07:00,1781739446712,12452259,2000310,40,TURN_RIGHT,0,0,684,527,13,-13,0.1801,0.14491,0.16201,0.0127,-21.222,-13.941,90.0,80,-80,False
2026-06-17T16:37:26.7221076-07:00,1781739446722,12503358,2051409,41,TURN_RIGHT,0,0,698,514,14,-13,0.18398,0.14131,0.16213,0.01264,-25.734,-18.958,90.0,80,-80,False
2026-06-17T16:37:26.7321966-07:00,1781739446732,12552261,2100312,42,TURN_RIGHT,0,0,711,500,13,-14,0.18758,0.13743,0.16201,0.01271,-30.246,-24.232,90.0,80,-80,False
2026-06-17T16:37:26.7422331-07:00,1781739446742,12603350,2151401,43,TURN_RIGHT,0,0,726,484,15,-16,0.19173,0.13299,0.1619,0.01279,-35.426,-29.992,90.0,80,-80,False
2026-06-17T16:37:26.7522372-07:00,1781739446752,12652261,2200312,44,TURN_RIGHT,0,0,739,469,13,-15,0.19534,0.12884,0.16169,0.01297,-40.105,-35.632,90.0,80,-80,False
2026-06-17T16:37:26.7622369-07:00,1781739446762,12703354,2251405,45,TURN_RIGHT,0,0,753,453,14,-16,0.19921,0.1244,0.16149,0.01316,-45.118,-41.235,90.0,80,-80,False
2026-06-17T16:37:26.7722368-07:00,1781739446772,12752260,2300311,46,TURN_RIGHT,0,0,767,437,14,-16,0.20309,0.11997,0.16132,0.01338,-50.132,-46.94,90.0,80,-80,False
2026-06-17T16:37:26.7822364-07:00,1781739446782,12803354,2351405,47,TURN_RIGHT,0,0,781,420,14,-17,0.20697,0.11526,0.16108,0.01372,-55.312,-52.689,90.0,80,-80,False
2026-06-17T16:37:26.7925451-07:00,1781739446792,12852261,2400312,48,TURN_RIGHT,0,0,794,404,13,-16,0.21057,0.11083,0.16087,0.01408,-60.158,-58.553,90.0,80,-80,False
2026-06-17T16:37:26.8026363-07:00,1781739446802,12903359,2451410,49,TURN_RIGHT,0,0,808,387,14,-17,0.21445,0.10612,0.1607,0.01446,-65.338,-64.407,90.0,80,-80,False
2026-06-17T16:37:26.8136427-07:00,1781739446813,12952262,2500313,50,TURN_RIGHT,0,0,821,371,13,-16,0.21805,0.10169,0.16056,0.01485,-70.184,-70.166,90.0,80,-80,False
2026-06-17T16:37:26.8227362-07:00,1781739446822,13003418,2551469,51,FORWARD,0,0,834,354,13,-17,0.22166,0.09697,0.16042,0.01538,-75.197,-75.719,90.0,120,120,False
2026-06-17T16:37:26.8322456-07:00,1781739446832,13052257,2600308,52,FORWARD,0,0,848,357,14,3,0.22554,0.09781,0.16094,0.01309,-77.036,-78.81,90.0,120,120,False
2026-06-17T16:37:26.8422463-07:00,1781739446842,13103362,2651413,53,FORWARD,0,0,866,375,18,18,0.23052,0.10279,0.16206,0.00823,-77.036,-79.03,90.0,120,120,False
2026-06-17T16:37:26.8522460-07:00,1781739446852,13152260,2700311,54,FORWARD,0,0,887,398,21,23,0.23634,0.10917,0.16347,0.00229,-76.701,-78.661,90.0,120,120,False
2026-06-17T16:37:26.8618145-07:00,1781739446861,13203352,2751403,55,FORWARD,0,0,911,424,24,26,0.24299,0.11637,0.1651,-0.00444,-76.367,-78.283,90.0,120,120,False
2026-06-17T16:37:26.8716378-07:00,1781739446871,13252258,2800309,56,FORWARD,0,0,935,449,24,25,0.24964,0.1233,0.16672,-0.01103,-76.2,-77.933,90.0,120,120,False
2026-06-17T16:37:26.8816165-07:00,1781739446881,13303356,2851407,57,FORWARD,0,0,960,476,25,27,0.25657,0.13078,0.16848,-0.01802,-75.866,-77.628,90.0,120,120,False
2026-06-17T16:37:26.8916219-07:00,1781739446891,13352252,2900303,58,FORWARD,0,0,984,502,24,26,0.26322,0.13798,0.17021,-0.02472,-75.532,-77.448,90.0,120,120,False
2026-06-17T16:37:26.9016201-07:00,1781739446901,13403350,2951401,59,FORWARD,0,0,1009,529,25,27,0.27014,0.14546,0.17205,-0.03169,-75.197,-77.243,90.0,120,120,False
2026-06-17T16:37:26.9116192-07:00,1781739446911,13452265,3000316,60,FORWARD,0,0,1034,555,25,26,0.27707,0.15267,0.17387,-0.03851,-75.03,-76.941,90.0,120,120,False
2026-06-17T16:37:26.9216227-07:00,1781739446921,13503358,3051409,61,FORWARD,0,0,1060,583,26,28,0.28427,0.16042,0.17585,-0.04573,-74.696,-76.631,90.0,120,120,False
2026-06-17T16:37:26.9311323-07:00,1781739446931,13552256,3100307,62,FORWARD,0,0,1085,609,25,26,0.2912,0.16763,0.17773,-0.05254,-74.529,-76.407,90.0,120,120,False
2026-06-17T16:37:26.9414740-07:00,1781739446941,13603358,3151409,63,FORWARD,0,0,1111,637,26,28,0.29841,0.17539,0.17977,-0.05974,-74.195,-76.274,90.0,120,120,False
2026-06-17T16:37:26.9511330-07:00,1781739446951,13652253,3200304,64,FORWARD,0,0,1136,663,25,26,0.30533,0.18259,0.18171,-0.06653,-74.028,-76.109,90.0,120,120,False
2026-06-17T16:37:26.9611702-07:00,1781739446961,13703357,3251408,65,FORWARD,0,0,1162,690,26,27,0.31254,0.19007,0.18375,-0.07358,-73.861,-75.98,90.0,120,120,False
2026-06-17T16:37:26.9711687-07:00,1781739446971,13752259,3300310,66,FORWARD,0,0,1187,716,25,26,0.31946,0.19727,0.18574,-0.08036,-73.693,-75.743,90.0,120,120,False
2026-06-17T16:37:26.9813700-07:00,1781739446981,13803353,3351404,67,FORWARD,0,0,1214,744,27,28,0.32694,0.20503,0.1879,-0.08767,-73.526,-75.423,90.0,120,120,False
2026-06-17T16:37:26.9913499-07:00,1781739446991,13852256,3400307,68,FORWARD,0,0,1239,771,25,27,0.33387,0.21251,0.18998,-0.09456,-73.192,-75.155,90.0,120,120,False
2026-06-17T16:37:27.0013533-07:00,1781739447001,13903355,3451406,69,FORWARD,0,0,1265,799,26,28,0.34107,0.22027,0.19219,-0.10171,-72.858,-74.861,90.0,120,120,False
2026-06-17T16:37:27.0108160-07:00,1781739447010,13952259,3500310,70,FORWARD,0,0,1290,825,25,26,0.348,0.22748,0.19429,-0.10846,-72.691,-74.613,90.0,120,120,False
2026-06-17T16:37:27.0208194-07:00,1781739447020,14003417,3551468,71,FORWARD,0,0,1316,853,26,28,0.35521,0.23523,0.19656,-0.11559,-72.357,-74.281,90.0,120,120,False
2026-06-17T16:37:27.0312792-07:00,1781739447031,14052256,3600307,72,FORWARD,0,0,1341,879,25,26,0.36213,0.24244,0.19872,-0.12231,-72.189,-73.862,90.0,120,120,False
2026-06-17T16:37:27.0408724-07:00,1781739447040,14103351,3651402,73,FORWARD,0,0,1367,907,26,28,0.36934,0.2502,0.20105,-0.12942,-71.855,-73.383,90.0,120,120,False
2026-06-17T16:37:27.0508719-07:00,1781739447050,14152259,3700310,74,FORWARD,0,0,1392,933,25,26,0.37626,0.2574,0.20327,-0.13613,-71.688,-72.993,90.0,120,120,False
2026-06-17T16:37:27.0608732-07:00,1781739447060,14203355,3751406,75,FORWARD,0,0,1417,961,25,28,0.38319,0.26516,0.20564,-0.14308,-71.187,-72.779,90.0,120,120,False
2026-06-17T16:37:27.0708732-07:00,1781739447070,14252259,3800310,76,FORWARD,0,0,1442,987,25,26,0.39012,0.27236,0.20793,-0.14976,-71.02,-72.63,90.0,120,120,False
2026-06-17T16:37:27.0808717-07:00,1781739447080,14303356,3851407,77,FORWARD,0,0,1468,1015,26,28,0.39732,0.28012,0.21041,-0.15682,-70.686,-72.531,90.0,120,120,False
2026-06-17T16:37:27.0918733-07:00,1781739447091,14352258,3900309,78,FORWARD,0,0,1493,1040,25,25,0.40425,0.28705,0.2127,-0.16336,-70.686,-72.313,90.0,120,120,False
2026-06-17T16:37:27.1028724-07:00,1781739447102,14403350,3951401,79,FORWARD,0,0,1520,1068,27,28,0.41173,0.2948,0.21524,-0.17054,-70.518,-72.194,90.0,120,120,False
2026-06-17T16:37:27.1128762-07:00,1781739447112,14452255,4000306,80,FORWARD,0,0,1546,1095,26,27,0.41893,0.30228,0.21771,-0.17746,-70.351,-71.967,90.0,120,120,False
2026-06-17T16:37:27.1228750-07:00,1781739447122,14503356,4051407,81,FORWARD,0,0,1572,1123,26,28,0.42614,0.31004,0.22026,-0.18449,-70.017,-71.725,90.0,120,120,False
2026-06-17T16:37:27.1343843-07:00,1781739447134,14552260,4100311,82,FORWARD,0,0,1597,1149,25,26,0.43306,0.31725,0.2227,-0.19112,-69.85,-71.636,90.0,120,120,False
2026-06-17T16:37:27.1433848-07:00,1781739447143,14603352,4151403,83,FORWARD,0,0,1623,1177,26,28,0.44027,0.325,0.22532,-0.19813,-69.516,-71.377,90.0,120,120,False
2026-06-17T16:37:27.1513861-07:00,1781739447151,14652259,4200310,84,FORWARD,0,0,1648,1203,25,26,0.44719,0.33221,0.22781,-0.20474,-69.349,-70.899,90.0,120,120,False
2026-06-17T16:37:27.1623852-07:00,1781739447162,14703359,4251410,85,FORWARD,0,0,1674,1231,26,28,0.4544,0.33997,0.23049,-0.21172,-69.014,-70.409,90.0,120,120,False
2026-06-17T16:37:27.1715116-07:00,1781739447171,14752257,4300308,86,FORWARD,0,0,1698,1256,24,25,0.46105,0.34689,0.23294,-0.21806,-68.847,-69.958,90.0,120,120,False
2026-06-17T16:37:27.1815128-07:00,1781739447181,14803351,4351402,87,FORWARD,0,0,1724,1284,26,28,0.46825,0.35465,0.23568,-0.22502,-68.513,-69.505,90.0,120,120,False
2026-06-17T16:37:27.1925133-07:00,1781739447192,14852262,4400313,88,FORWARD,0,0,1748,1310,24,26,0.4749,0.36185,0.23825,-0.23145,-68.179,-69.19,90.0,120,120,False
2026-06-17T16:37:27.2025113-07:00,1781739447202,14903359,4451410,89,FORWARD,0,0,1774,1338,26,28,0.4821,0.36961,0.24107,-0.23838,-67.845,-68.859,90.0,120,120,False
2026-06-17T16:37:27.2125115-07:00,1781739447212,14952258,4500309,90,FORWARD,0,0,1799,1364,25,26,0.48903,0.37682,0.24376,-0.24491,-67.678,-68.691,90.0,120,120,False
2026-06-17T16:37:27.2225153-07:00,1781739447222,15003416,4551467,91,FORWARD,0,0,1825,1391,26,27,0.49623,0.3843,0.24657,-0.2517,-67.511,-68.644,90.0,120,120,False
2026-06-17T16:37:27.2323280-07:00,1781739447232,15052255,4600306,92,FORWARD,0,0,1849,1416,24,25,0.50288,0.39122,0.24918,-0.25796,-67.343,-68.614,90.0,120,120,False
2026-06-17T16:37:27.2423318-07:00,1781739447242,15103352,4651403,93,FORWARD,0,0,1875,1444,26,28,0.51009,0.39898,0.2521,-0.26485,-67.009,-68.516,90.0,120,120,False
2026-06-17T16:37:27.2523315-07:00,1781739447252,15152262,4700313,94,FORWARD,0,0,1901,1470,26,26,0.51729,0.40619,0.25492,-0.27148,-67.009,-68.224,90.0,120,120,False
2026-06-17T16:37:27.2623328-07:00,1781739447262,15203350,4751401,95,FORWARD,0,0,1927,1498,26,28,0.5245,0.41394,0.25788,-0.27835,-66.675,-68.003,90.0,120,120,False
2026-06-17T16:37:27.2723316-07:00,1781739447272,15252261,4800312,96,FORWARD,0,0,1953,1525,26,27,0.5317,0.42143,0.2608,-0.28508,-66.508,-67.788,90.0,120,120,False
2026-06-17T16:37:27.2833333-07:00,1781739447283,15303351,4851402,97,FORWARD,0,0,1979,1553,26,28,0.5389,0.42918,0.26383,-0.29192,-66.174,-67.419,90.0,120,120,False
2026-06-17T16:37:27.2933328-07:00,1781739447293,15352256,4900307,98,FORWARD,0,0,2003,1578,24,25,0.54555,0.43611,0.26659,-0.29813,-66.007,-67.037,90.0,120,120,False
2026-06-17T16:37:27.3033328-07:00,1781739447303,15403352,4951403,99,FORWARD,0,0,2029,1605,26,27,0.55276,0.44359,0.26959,-0.30483,-65.839,-66.775,90.0,120,120,False
2026-06-17T16:37:27.3173409-07:00,1781739447317,15452259,5000310,100,BACKUP,0,1,2052,1628,23,23,0.55913,0.44996,0.2722,-0.31064,-65.839,-67.303,45.0,-100,-100,True
2026-06-17T16:37:27.3263412-07:00,1781739447326,15503352,5051403,101,BACKUP,0,1,2037,1612,-15,-16,0.55497,0.44553,0.27045,-0.30672,-66.007,-67.849,45.0,-100,-100,True
2026-06-17T16:37:27.3353713-07:00,1781739447335,15552262,5100313,102,BACKUP,0,0,2017,1592,-20,-20,0.54943,0.43999,0.2682,-0.30165,-66.007,-68.11,45.0,-100,-100,False
2026-06-17T16:37:27.3443662-07:00,1781739447344,15603350,5151401,103,BACKUP,0,0,1996,1570,-21,-22,0.54361,0.43389,0.26579,-0.2962,-66.174,-68.583,45.0,-100,-100,False
2026-06-17T16:37:27.3543672-07:00,1781739447354,15652262,5200313,104,TURN_LEFT,0,0,1976,1548,-20,-22,0.53807,0.4278,0.26348,-0.29087,-66.508,-68.996,45.0,-80,80,False
2026-06-17T16:37:27.3653713-07:00,1781739447365,15703357,5251408,105,TURN_LEFT,0,0,1956,1546,-20,-2,0.53253,0.42724,0.26212,-0.28814,-63.5,-66.941,45.0,-80,80,False
2026-06-17T16:37:27.3753662-07:00,1781739447375,15752262,5300313,106,TURN_LEFT,0,0,1938,1555,-18,9,0.52754,0.42974,0.26147,-0.28707,-58.988,-62.139,45.0,-80,80,False
2026-06-17T16:37:27.3853711-07:00,1781739447385,15803352,5351403,107,TURN_LEFT,0,0,1921,1569,-17,14,0.52283,0.43362,0.26123,-0.28674,-53.808,-56.95,45.0,-80,80,False
2026-06-17T16:37:27.3963667-07:00,1781739447396,15852260,5400311,108,TURN_LEFT,0,0,1907,1582,-14,13,0.51895,0.43722,0.26114,-0.28663,-49.296,-51.655,45.0,-80,80,False
2026-06-17T16:37:27.4063663-07:00,1781739447406,15903365,5451416,109,TURN_LEFT,0,0,1893,1596,-14,14,0.51507,0.4411,0.26114,-0.28663,-44.617,-46.267,45.0,-80,80,False
2026-06-17T16:37:27.4163737-07:00,1781739447416,15952262,5500313,110,TURN_LEFT,0,0,1879,1610,-14,14,0.5112,0.44498,0.26114,-0.28663,-39.938,-40.514,45.0,-80,80,False
2026-06-17T16:37:27.4273732-07:00,1781739447427,16003423,5551474,111,TURN_LEFT,0,0,1865,1626,-14,16,0.50732,0.44941,0.26136,-0.28679,-34.925,-34.837,45.0,-80,80,False
2026-06-17T16:37:27.4375575-07:00,1781739447437,16052265,5600316,112,TURN_LEFT,0,0,1851,1641,-14,15,0.50344,0.45357,0.26148,-0.28686,-30.079,-29.29,45.0,-80,80,False
2026-06-17T16:37:27.4475561-07:00,1781739447447,16103352,5651403,113,FORWARD,0,0,1837,1656,-14,15,0.49956,0.45772,0.26161,-0.28692,-25.233,-23.713,45.0,120,120,False
2026-06-17T16:37:27.4576343-07:00,1781739447457,16152259,5700310,114,FORWARD,0,0,1841,1674,4,18,0.50067,0.46271,0.26442,-0.2881,-22.893,-19.964,45.0,120,120,False
2026-06-17T16:37:27.4679991-07:00,1781739447467,16203353,5751404,115,FORWARD,0,0,1856,1695,15,21,0.50482,0.46853,0.26904,-0.28996,-21.891,-18.47,45.0,120,120,False
2026-06-17T16:37:27.4779978-07:00,1781739447477,16252257,5800308,116,FORWARD,0,0,1876,1719,20,24,0.51036,0.47518,0.27473,-0.29217,-21.222,-17.799,45.0,120,120,False
2026-06-17T16:37:27.4879971-07:00,1781739447487,16303351,5851402,117,FORWARD,0,0,1901,1745,25,26,0.51729,0.48238,0.28132,-0.29471,-21.055,-17.304,45.0,120,120,False
2026-06-17T16:37:27.4979970-07:00,1781739447497,16352258,5900309,118,FORWARD,0,0,1925,1771,24,26,0.52394,0.48958,0.2878,-0.29716,-20.721,-16.861,45.0,120,120,False
2026-06-17T16:37:27.5084482-07:00,1781739447508,16403357,5951408,119,FORWARD,0,0,1952,1799,27,28,0.53142,0.49734,0.29493,-0.29983,-20.554,-16.483,45.0,120,120,False
2026-06-17T16:37:27.5186043-07:00,1781739447518,16452257,6000308,120,FORWARD,0,0,1977,1827,25,28,0.53835,0.5051,0.30183,-0.30235,-20.053,-15.999,45.0,120,120,False
2026-06-17T16:37:27.5291937-07:00,1781739447529,16503354,6051405,121,FORWARD,0,0,2003,1853,26,26,0.54555,0.5123,0.3086,-0.30482,-20.053,-15.927,45.0,120,120,False
2026-06-17T16:37:27.5391949-07:00,1781739447539,16552257,6100308,122,FORWARD,0,0,2020,1859,17,6,0.55026,0.51397,0.31155,-0.30601,-21.891,-17.159,45.0,120,120,False
2026-06-17T16:37:27.5488281-07:00,1781739447548,16603353,6151404,123,FORWARD,0,0,2026,1860,6,1,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.415,45.0,120,120,False
2026-06-17T16:37:27.5588029-07:00,1781739447558,16652256,6200307,124,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.585,45.0,120,120,False
2026-06-17T16:37:27.5687899-07:00,1781739447568,16703367,6251418,125,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.589,45.0,120,120,False
2026-06-17T16:37:27.5787923-07:00,1781739447578,16752259,6300310,126,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.604,45.0,120,120,False
2026-06-17T16:37:27.5887933-07:00,1781739447588,16803351,6351402,127,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.617,45.0,120,120,False
2026-06-17T16:37:27.5987474-07:00,1781739447598,16852258,6400309,128,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.622,45.0,120,120,False
2026-06-17T16:37:27.6083960-07:00,1781739447608,16903355,6451406,129,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.624,45.0,120,120,False
2026-06-17T16:37:27.6183987-07:00,1781739447618,16952263,6500314,130,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.625,45.0,120,120,False
