host_receive_iso,host_receive_unix_ms,robot_time_us,robot_elapsed_us,sample,mode,bump_left,bump_right,left_encoder_deg,right_encoder_deg,delta_left_encoder_deg,delta_right_encoder_deg,left_distance_m,right_distance_m,x_m,y_m,theta_deg,gyro_z_deg,turn_target_deg,left_cmd_milli,right_cmd_milli,bump_any
2026-06-17T16:37:27.6289048-07:00,1781739447628,17003418,6551469,131,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.629,45.0,120,120,False
2026-06-17T16:37:27.6389046-07:00,1781739447638,17052258,6600309,132,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.634,45.0,120,120,False
2026-06-17T16:37:27.6486746-07:00,1781739447648,17103356,6651407,133,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.638,45.0,120,120,False
2026-06-17T16:37:27.6586484-07:00,1781739447658,17152258,6700309,134,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.643,45.0,120,120,False
2026-06-17T16:37:27.6686293-07:00,1781739447668,17203359,6751410,135,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.648,45.0,120,120,False
2026-06-17T16:37:27.6786134-07:00,1781739447678,17252260,6800311,136,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.65,45.0,120,120,False
2026-06-17T16:37:27.6886157-07:00,1781739447688,17303351,6851402,137,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.652,45.0,120,120,False
2026-06-17T16:37:27.6986170-07:00,1781739447698,17352263,6900314,138,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.653,45.0,120,120,False
2026-06-17T16:37:27.7086187-07:00,1781739447708,17403351,6951402,139,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.655,45.0,120,120,False
2026-06-17T16:37:27.7186212-07:00,1781739447718,17452260,7000311,140,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.659,45.0,120,120,False
2026-06-17T16:37:27.7281271-07:00,1781739447728,17503353,7051404,141,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.662,45.0,120,120,False
2026-06-17T16:37:27.7385544-07:00,1781739447738,17552263,7100314,142,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.666,45.0,120,120,False
2026-06-17T16:37:27.7485603-07:00,1781739447748,17603351,7151402,143,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.664,45.0,120,120,False
2026-06-17T16:37:27.7585592-07:00,1781739447758,17652262,7200313,144,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.676,45.0,120,120,False
2026-06-17T16:37:27.7688411-07:00,1781739447768,17703348,7251399,145,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.652,45.0,120,120,False
2026-06-17T16:37:27.7780016-07:00,1781739447778,17752262,7300313,146,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.631,45.0,120,120,False
2026-06-17T16:37:27.7880000-07:00,1781739447788,17803352,7351403,147,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.653,45.0,120,120,False
2026-06-17T16:37:27.7985078-07:00,1781739447798,17852256,7400307,148,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.652,45.0,120,120,False
2026-06-17T16:37:27.8080136-07:00,1781739447808,17903356,7451407,149,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.653,45.0,120,120,False
2026-06-17T16:37:27.8180215-07:00,1781739447818,17952258,7500309,150,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.664,45.0,120,120,False
2026-06-17T16:37:27.8283782-07:00,1781739447828,18003402,7551453,151,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.667,45.0,120,120,False
2026-06-17T16:37:27.8383809-07:00,1781739447838,18052257,7600308,152,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.667,45.0,120,120,False
2026-06-17T16:37:27.8483817-07:00,1781739447848,18103358,7651409,153,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.671,45.0,120,120,False
2026-06-17T16:37:27.8583808-07:00,1781739447858,18152260,7700311,154,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.678,45.0,120,120,False
2026-06-17T16:37:27.8683816-07:00,1781739447868,18203368,7751419,155,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.681,45.0,120,120,False
2026-06-17T16:37:27.8783819-07:00,1781739447878,18252260,7800311,156,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.683,45.0,120,120,False
2026-06-17T16:37:27.8883818-07:00,1781739447888,18303353,7851404,157,FORWARD,0,0,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.688,45.0,120,120,False
2026-06-17T16:37:27.8983811-07:00,1781739447898,18352256,7900307,158,BACKUP,0,1,2026,1860,0,0,0.55193,0.51424,0.31245,-0.30639,-22.726,-18.681,45.0,-100,-100,True
2026-06-17T16:37:27.9093833-07:00,1781739447909,18403354,7951405,159,BACKUP,0,1,2011,1844,-15,-16,0.54777,0.50981,0.30849,-0.30471,-22.893,-18.813,45.0,-100,-100,True
2026-06-17T16:37:27.9193875-07:00,1781739447919,18452259,8000310,160,BACKUP,0,0,1986,1818,-25,-26,0.54084,0.50261,0.30199,-0.30195,-23.061,-19.254,45.0,-100,-100,False
2026-06-17T16:37:27.9298927-07:00,1781739447929,18503354,8051405,161,BACKUP,0,0,1960,1791,-26,-27,0.53364,0.49513,0.29524,-0.29905,-23.228,-19.528,45.0,-100,-100,False
2026-06-17T16:37:27.9399126-07:00,1781739447939,18552260,8100311,162,TURN_LEFT,0,0,1937,1768,-23,-23,0.52727,0.48875,0.28939,-0.29654,-23.228,-19.922,45.0,-80,80,False
2026-06-17T16:37:27.9509097-07:00,1781739447950,18603358,8151409,163,TURN_LEFT,0,0,1918,1766,-19,-2,0.522,0.4882,0.28666,-0.29552,-20.387,-18.079,45.0,-80,80,False
2026-06-17T16:37:27.9609114-07:00,1781739447960,18652256,8200307,164,TURN_LEFT,0,0,1901,1776,-17,10,0.51729,0.49097,0.28573,-0.29526,-15.875,-13.178,45.0,-80,80,False
2026-06-17T16:37:27.9709122-07:00,1781739447970,18703360,8251411,165,TURN_LEFT,0,0,1885,1790,-16,14,0.51286,0.49485,0.28546,-0.29521,-10.862,-7.553,45.0,-80,80,False
2026-06-17T16:37:27.9807548-07:00,1781739447980,18752257,8300308,166,TURN_LEFT,0,0,1870,1806,-15,16,0.5087,0.49928,0.28559,-0.29522,-5.682,-1.649,45.0,-80,80,False
2026-06-17T16:37:27.9917587-07:00,1781739447991,18803354,8351405,167,TURN_LEFT,0,0,1856,1823,-14,17,0.50482,0.50399,0.28601,-0.29522,-0.501,4.195,45.0,-80,80,False
2026-06-17T16:37:28.0017729-07:00,1781739448001,18852261,8400312,168,TURN_LEFT,0,0,1842,1839,-14,16,0.50094,0.50843,0.28629,-0.2952,4.512,10.055,45.0,-80,80,False
2026-06-17T16:37:28.0117729-07:00,1781739448011,18903360,8451411,169,TURN_LEFT,0,0,1829,1855,-13,16,0.49734,0.51286,0.2867,-0.29513,9.358,15.739,45.0,-80,80,False
2026-06-17T16:37:28.0214757-07:00,1781739448021,18952261,8500312,170,TURN_LEFT,0,0,1816,1871,-13,16,0.49374,0.51729,0.2871,-0.29503,14.204,21.178,45.0,-80,80,False
2026-06-17T16:37:28.0325393-07:00,1781739448032,19003422,8551473,171,FORWARD,0,0,1802,1887,-14,16,0.48986,0.52172,0.28736,-0.29494,19.217,26.703,45.0,120,120,False
2026-06-17T16:37:28.0415422-07:00,1781739448041,19052260,8600311,172,FORWARD,0,0,1806,1904,4,17,0.49097,0.52643,0.29007,-0.29388,21.389,30.672,45.0,120,120,False
2026-06-17T16:37:28.0515400-07:00,1781739448051,19103352,8651403,173,FORWARD,0,0,1822,1926,16,22,0.4954,0.53253,0.29494,-0.29188,22.392,32.223,45.0,120,120,False
2026-06-17T16:37:28.0615394-07:00,1781739448061,19152247,8700298,174,FORWARD,0,0,1843,1951,21,25,0.50122,0.53946,0.3008,-0.28938,23.061,32.891,45.0,120,120,False
2026-06-17T16:37:28.0715386-07:00,1781739448071,19203355,8751406,175,FORWARD,0,0,1868,1978,25,27,0.50815,0.54694,0.30741,-0.28652,23.395,33.208,45.0,120,120,False
2026-06-17T16:37:28.0813491-07:00,1781739448081,19252256,8800307,176,FORWARD,0,0,1894,2005,26,27,0.51535,0.55442,0.31414,-0.28358,23.562,33.308,45.0,120,120,False
2026-06-17T16:37:28.0913288-07:00,1781739448091,19303352,8851403,177,FORWARD,0,0,1921,2034,27,29,0.52283,0.56245,0.32124,-0.28044,23.896,33.446,45.0,120,120,False
2026-06-17T16:37:28.1013186-07:00,1781739448101,19352256,8900307,178,FORWARD,0,0,1947,2061,26,27,0.53004,0.56994,0.32794,-0.27745,24.063,33.67,45.0,120,120,False
2026-06-17T16:37:28.1117760-07:00,1781739448111,19403352,8951403,179,FORWARD,0,0,1975,2090,28,29,0.53779,0.57797,0.33514,-0.27421,24.23,33.994,45.0,120,120,False
2026-06-17T16:37:28.1217803-07:00,1781739448121,19452260,9000311,180,FORWARD,0,0,2001,2118,26,28,0.545,0.58573,0.34194,-0.2711,24.564,34.368,45.0,120,120,False
2026-06-17T16:37:28.1318229-07:00,1781739448131,19503352,9051403,181,FORWARD,0,0,2028,2146,27,28,0.55248,0.59349,0.34887,-0.26791,24.732,34.65,45.0,120,120,False
2026-06-17T16:37:28.1412529-07:00,1781739448141,19552254,9100305,182,FORWARD,0,0,2053,2174,25,28,0.55941,0.60124,0.35551,-0.26478,25.233,34.884,45.0,120,120,False
2026-06-17T16:37:28.1512321-07:00,1781739448151,19603349,9151400,183,FORWARD,0,0,2080,2202,27,28,0.56689,0.609,0.36239,-0.26151,25.4,35.185,45.0,120,120,False
2026-06-17T16:37:28.1609832-07:00,1781739448160,19652258,9200309,184,FORWARD,0,0,2107,2230,27,28,0.57437,0.61676,0.36926,-0.25822,25.567,35.404,45.0,120,120,False
2026-06-17T16:37:28.1709869-07:00,1781739448170,19703355,9251406,185,FORWARD,0,0,2134,2259,27,29,0.58185,0.6248,0.37624,-0.25483,25.901,35.73,45.0,120,120,False
2026-06-17T16:37:28.1809886-07:00,1781739448180,19752261,9300312,186,FORWARD,0,0,2160,2287,26,28,0.58905,0.63255,0.38295,-0.25153,26.236,36.027,45.0,120,120,False
2026-06-17T16:37:28.1909863-07:00,1781739448190,19803351,9351402,187,FORWARD,0,0,2188,2315,28,28,0.59681,0.64031,0.38991,-0.2481,26.236,36.05,45.0,120,120,False
2026-06-17T16:37:28.2009878-07:00,1781739448200,19852258,9400309,188,FORWARD,0,0,2214,2343,26,28,0.60401,0.64807,0.3966,-0.24475,26.57,36.29,45.0,120,120,False
2026-06-17T16:37:28.2111426-07:00,1781739448211,19903348,9451399,189,FORWARD,0,0,2242,2372,28,29,0.61177,0.6561,0.40365,-0.2412,26.737,36.64,45.0,120,120,False
2026-06-17T16:37:28.2211566-07:00,1781739448221,19952256,9500307,190,FORWARD,0,0,2269,2400,27,28,0.61925,0.66386,0.41045,-0.23775,26.904,36.755,45.0,120,120,False
2026-06-17T16:37:28.2311231-07:00,1781739448231,20003411,9551462,191,FORWARD,0,0,2297,2429,28,29,0.62701,0.6719,0.41748,-0.23416,27.071,36.617,45.0,120,120,False
2026-06-17T16:37:28.2410490-07:00,1781739448241,20052258,9600309,192,BACKUP,0,1,2306,2434,9,5,0.6295,0.67328,0.41922,-0.23329,26.403,36.619,45.0,-100,-100,True
2026-06-17T16:37:28.2512534-07:00,1781739448251,20103350,9651401,193,BACKUP,0,0,2293,2421,-13,-13,0.6259,0.66968,0.41599,-0.2349,26.403,36.906,45.0,-100,-100,False
2026-06-17T16:37:28.2614980-07:00,1781739448261,20152258,9700309,194,BACKUP,0,0,2277,2404,-16,-17,0.62147,0.66497,0.41189,-0.23692,26.236,36.953,45.0,-100,-100,False
2026-06-17T16:37:28.2717427-07:00,1781739448271,20203354,9751405,195,BACKUP,0,0,2259,2383,-18,-21,0.61648,0.65915,0.40702,-0.23926,25.734,36.489,45.0,-100,-100,False
2026-06-17T16:37:28.2820495-07:00,1781739448282,20252258,9800309,196,BACKUP,0,0,2240,2362,-19,-21,0.61122,0.65333,0.40202,-0.24164,25.4,35.931,45.0,-100,-100,False
2026-06-17T16:37:28.2920538-07:00,1781739448292,20303358,9851409,197,TURN_LEFT,0,0,2221,2341,-19,-21,0.60595,0.64751,0.397,-0.24399,25.066,35.422,45.0,-80,80,False
2026-06-17T16:37:28.3023645-07:00,1781739448302,20352263,9900314,198,TURN_LEFT,0,0,2204,2340,-17,-1,0.60124,0.64724,0.39479,-0.24515,27.739,38.124,45.0,-80,80,False
2026-06-17T16:37:28.3123618-07:00,1781739448312,20403356,9951407,199,TURN_LEFT,0,0,2185,2350,-19,10,0.59598,0.65001,0.39374,-0.24582,32.586,43.445,45.0,-80,80,False
2026-06-17T16:37:28.3233653-07:00,1781739448323,20452266,10000317,200,TURN_LEFT,0,0,2171,2364,-14,14,0.5921,0.65389,0.39374,-0.24582,37.264,48.506,45.0,-80,80,False
2026-06-17T16:37:28.3333905-07:00,1781739448333,20503354,10051405,201,TURN_LEFT,0,0,2157,2381,-14,17,0.58822,0.6586,0.39405,-0.24554,42.445,54.246,45.0,-80,80,False
2026-06-17T16:37:28.3433896-07:00,1781739448343,20552260,10100311,202,TURN_LEFT,0,0,2143,2397,-14,16,0.58434,0.66303,0.39423,-0.24533,47.458,60.128,45.0,-80,80,False
2026-06-17T16:37:28.3533489-07:00,1781739448353,20603351,10151402,203,TURN_LEFT,0,0,2130,2414,-13,17,0.58074,0.66774,0.39457,-0.2449,52.471,65.77,45.0,-80,80,False
2026-06-17T16:37:28.3633485-07:00,1781739448363,20652259,10200310,204,TURN_LEFT,0,0,2118,2430,-12,16,0.57742,0.67217,0.39487,-0.24443,57.15,71.164,45.0,-80,80,False
2026-06-17T16:37:28.3743487-07:00,1781739448374,20703355,10251406,205,TURN_LEFT,0,0,2104,2445,-14,15,0.57354,0.67633,0.39494,-0.24431,61.996,76.522,45.0,-80,80,False
2026-06-17T16:37:28.3843492-07:00,1781739448384,20752258,10300309,206,FORWARD,0,0,2092,2460,-12,15,0.57021,0.68049,0.3951,-0.24393,66.508,81.947,45.0,120,120,False
2026-06-17T16:37:28.3943490-07:00,1781739448394,20803362,10351413,207,FORWARD,0,0,2097,2479,5,19,0.5716,0.68575,0.3963,-0.24083,68.847,85.554,45.0,120,120,False
2026-06-17T16:37:28.4043482-07:00,1781739448404,20852257,10400308,208,FORWARD,0,0,2114,2500,17,21,0.57631,0.69157,0.39815,-0.23589,69.516,86.877,45.0,120,120,False
2026-06-17T16:37:28.4143530-07:00,1781739448414,20903352,10451403,209,FORWARD,0,0,2137,2527,23,27,0.58268,0.69905,0.40049,-0.22938,70.184,87.664,45.0,120,120,False
2026-06-17T16:37:28.4243535-07:00,1781739448424,20952255,10500306,210,FORWARD,0,0,2161,2553,24,26,0.58933,0.70625,0.4028,-0.22285,70.518,88.156,45.0,120,120,False
2026-06-17T16:37:28.4345862-07:00,1781739448434,21003418,10551469,211,FORWARD,0,0,2187,2582,26,29,0.59653,0.71429,0.40528,-0.21564,71.02,88.378,45.0,120,120,False
2026-06-17T16:37:28.4445875-07:00,1781739448444,21052257,10600308,212,FORWARD,0,0,2213,2609,26,27,0.60374,0.72177,0.40765,-0.20869,71.187,88.573,45.0,120,120,False
2026-06-17T16:37:28.4545748-07:00,1781739448454,21103357,10651408,213,FORWARD,0,0,2241,2638,28,29,0.6115,0.7298,0.41017,-0.20121,71.354,88.837,45.0,120,120,False
2026-06-17T16:37:28.4645780-07:00,1781739448464,21152254,10700305,214,FORWARD,0,0,2268,2665,27,27,0.61898,0.73729,0.41257,-0.19412,71.354,89.022,45.0,120,120,False
2026-06-17T16:37:28.4745799-07:00,1781739448474,21203358,10751409,215,FORWARD,0,0,2295,2694,27,29,0.62646,0.74532,0.415,-0.18676,71.688,89.227,45.0,120,120,False
2026-06-17T16:37:28.4845777-07:00,1781739448484,21252257,10800308,216,FORWARD,0,0,2321,2722,26,28,0.63366,0.75308,0.41731,-0.17964,72.022,89.54,45.0,120,120,False
2026-06-17T16:37:28.4945777-07:00,1781739448494,21303354,10851405,217,FORWARD,0,0,2348,2751,27,29,0.64114,0.76111,0.41966,-0.17225,72.357,89.843,45.0,120,120,False
2026-06-17T16:37:28.5045807-07:00,1781739448504,21352259,10900310,218,FORWARD,0,0,2374,2779,26,28,0.64835,0.76887,0.42189,-0.16511,72.691,90.282,45.0,120,120,False
2026-06-17T16:37:28.5150561-07:00,1781739448515,21403354,10951405,219,FORWARD,0,0,2401,2807,27,28,0.65583,0.77663,0.42414,-0.15782,72.858,90.575,45.0,120,120,False
2026-06-17T16:37:28.5250590-07:00,1781739448525,21452257,11000308,220,FORWARD,0,0,2428,2834,27,27,0.66331,0.78411,0.42634,-0.15068,72.858,90.772,45.0,120,120,False
2026-06-17T16:37:28.5345669-07:00,1781739448534,21503355,11051406,221,FORWARD,0,0,2454,2863,26,29,0.67051,0.79215,0.42852,-0.14338,73.359,91.023,45.0,120,120,False
2026-06-17T16:37:28.5451916-07:00,1781739448545,21552262,11100313,222,FORWARD,0,0,2480,2890,26,27,0.67772,0.79963,0.4306,-0.13633,73.526,91.248,45.0,120,120,False
2026-06-17T16:37:28.5552646-07:00,1781739448555,21603350,11151401,223,FORWARD,0,0,2507,2919,27,29,0.6852,0.80766,0.43276,-0.12888,73.861,91.493,45.0,120,120,False
2026-06-17T16:37:28.5651712-07:00,1781739448565,21652259,11200310,224,FORWARD,0,0,2534,2947,27,28,0.69268,0.81542,0.43486,-0.12156,74.028,91.758,45.0,120,120,False
2026-06-17T16:37:28.5754132-07:00,1781739448575,21703354,11251405,225,FORWARD,0,0,2562,2976,28,29,0.70043,0.82345,0.43701,-0.11396,74.195,92.085,45.0,120,120,False
2026-06-17T16:37:28.5854169-07:00,1781739448585,21752262,11300313,226,FORWARD,0,0,2588,3003,26,27,0.70764,0.83094,0.43899,-0.10689,74.362,92.253,45.0,120,120,False
2026-06-17T16:37:28.5954159-07:00,1781739448595,21803364,11351415,227,BACKUP,1,0,2598,3018,10,15,0.71041,0.83509,0.43987,-0.10354,75.197,92.5,45.0,-100,-100,True
2026-06-17T16:37:28.6064190-07:00,1781739448606,21852257,11400308,228,BACKUP,0,0,2586,3001,-12,-17,0.70708,0.83038,0.43879,-0.10741,74.362,92.648,45.0,-100,-100,False
2026-06-17T16:37:28.6164201-07:00,1781739448616,21903358,11451409,229,BACKUP,0,0,2569,2980,-17,-21,0.70237,0.82456,0.43731,-0.11246,73.693,92.146,45.0,-100,-100,False
2026-06-17T16:37:28.6264208-07:00,1781739448626,21952261,11500312,230,BACKUP,0,0,2552,2959,-17,-21,0.69766,0.81874,0.43577,-0.1175,73.025,91.394,45.0,-100,-100,False
2026-06-17T16:37:28.6368329-07:00,1781739448636,22003412,11551463,231,TURN_RIGHT,0,0,2533,2937,-19,-22,0.6924,0.81265,0.43407,-0.12291,72.524,90.743,45.0,80,-80,False
2026-06-17T16:37:28.6473895-07:00,1781739448647,22052259,11600310,232,TURN_RIGHT,0,0,2531,2918,-2,-19,0.69185,0.80738,0.43306,-0.12564,69.683,87.437,45.0,80,-80,False
2026-06-17T16:37:28.6576364-07:00,1781739448657,22103357,11651408,233,TURN_RIGHT,0,0,2539,2898,8,-20,0.69406,0.80184,0.43236,-0.12715,65.004,82.089,45.0,80,-80,False
2026-06-17T16:37:28.6679820-07:00,1781739448667,22152254,11700305,234,TURN_RIGHT,0,0,2550,2882,11,-16,0.69711,0.79741,0.43202,-0.12775,60.492,77.243,45.0,80,-80,False
2026-06-17T16:37:28.6779850-07:00,1781739448677,22203354,11751405,235,TURN_RIGHT,0,0,2564,2866,14,-16,0.70099,0.79298,0.43186,-0.12798,55.479,72.044,45.0,80,-80,False
2026-06-17T16:37:28.6889851-07:00,1781739448688,22252257,11800308,236,TURN_RIGHT,0,0,2577,2852,13,-14,0.70459,0.7891,0.43177,-0.12809,50.967,66.535,45.0,80,-80,False
2026-06-17T16:37:28.6990610-07:00,1781739448699,22303351,11851402,237,TURN_RIGHT,0,0,2591,2837,14,-15,0.70847,0.78494,0.43168,-0.12819,46.121,60.867,45.0,80,-80,False
2026-06-17T16:37:28.7093218-07:00,1781739448709,22352255,11900306,238,TURN_RIGHT,0,0,2606,2821,15,-16,0.71263,0.78051,0.43157,-0.12828,40.941,55.048,45.0,80,-80,False
2026-06-17T16:37:28.7199631-07:00,1781739448719,22403347,11951398,239,TURN_RIGHT,0,0,2621,2804,15,-17,0.71678,0.7758,0.43135,-0.12844,35.593,49.1,45.0,80,-80,False
2026-06-17T16:37:28.7301199-07:00,1781739448730,22452258,12000309,240,FORWARD,0,0,2635,2788,14,-16,0.72066,0.77137,0.43111,-0.12858,30.58,43.155,45.0,120,120,False
2026-06-17T16:37:28.7401211-07:00,1781739448740,22503358,12051409,241,FORWARD,0,0,2652,2791,17,3,0.72537,0.7722,0.43355,-0.12727,28.241,39.629,45.0,120,120,False
2026-06-17T16:37:28.7501211-07:00,1781739448750,22552263,12100314,242,FORWARD,0,0,2671,2808,19,17,0.73064,0.77691,0.43795,-0.12494,27.907,39.007,45.0,120,120,False
2026-06-17T16:37:28.7601200-07:00,1781739448760,22603347,12151398,243,FORWARD,0,0,2694,2832,23,24,0.73701,0.78356,0.4437,-0.12187,28.074,39.195,45.0,120,120,False
2026-06-17T16:37:28.7701200-07:00,1781739448770,22652263,12200314,244,FORWARD,0,0,2718,2856,24,24,0.74366,0.79021,0.44957,-0.11874,28.074,39.625,45.0,120,120,False
2026-06-17T16:37:28.7801192-07:00,1781739448780,22703352,12251403,245,FORWARD,0,0,2743,2884,25,28,0.75058,0.79796,0.45602,-0.11523,28.575,40.157,45.0,120,120,False
2026-06-17T16:37:28.7901196-07:00,1781739448790,22752261,12300312,246,FORWARD,0,0,2768,2911,25,27,0.75751,0.80545,0.46232,-0.11175,28.909,40.81,45.0,120,120,False
2026-06-17T16:37:28.8008909-07:00,1781739448800,22803351,12351402,247,FORWARD,0,0,2795,2940,27,29,0.76499,0.81348,0.46909,-0.10796,29.243,41.31,45.0,120,120,False
2026-06-17T16:37:28.8098894-07:00,1781739448809,22852255,12400306,248,FORWARD,0,0,2820,2967,25,27,0.77192,0.82096,0.47536,-0.1044,29.578,41.592,45.0,120,120,False
2026-06-17T16:37:28.8208932-07:00,1781739448820,22903355,12451406,249,FORWARD,0,0,2845,2995,25,28,0.77885,0.82872,0.48171,-0.10072,30.079,42.63,45.0,120,120,False
2026-06-17T16:37:28.8363995-07:00,1781739448836,22952254,12500305,250,FORWARD,0,0,2848,3011,3,16,0.77968,0.83315,0.48394,-0.09932,32.251,44.296,45.0,120,120,False
2026-06-17T16:37:28.8624012-07:00,1781739448862,23003408,12551459,251,FORWARD,0,0,2848,3012,0,1,0.77968,0.83343,0.48405,-0.09924,32.418,45.02,45.0,120,120,False
2026-06-17T16:37:28.8864005-07:00,1781739448886,23052259,12600310,252,FORWARD,0,0,2848,3012,0,0,0.77968,0.83343,0.48405,-0.09924,32.418,45.001,45.0,120,120,False
2026-06-17T16:37:28.9113999-07:00,1781739448911,23103352,12651403,253,FORWARD,0,0,2848,3012,0,0,0.77968,0.83343,0.48405,-0.09924,32.418,44.987,45.0,120,120,False
2026-06-17T16:37:28.9214038-07:00,1781739448921,23152254,12700305,254,FORWARD,0,0,2848,3012,0,0,0.77968,0.83343,0.48405,-0.09924,32.418,44.978,45.0,120,120,False
2026-06-17T16:37:28.9299108-07:00,1781739448929,23203353,12751404,255,FORWARD,0,0,2848,3012,0,0,0.77968,0.83343,0.48405,-0.09924,32.418,44.975,45.0,120,120,False
2026-06-17T16:37:28.9389078-07:00,1781739448938,23252258,12800309,256,FORWARD,0,0,2848,3012,0,0,0.77968,0.83343,0.48405,-0.09924,32.418,44.97,45.0,120,120,False
2026-06-17T16:37:28.9479085-07:00,1781739448947,23303353,12851404,257,FORWARD,0,0,2848,3012,0,0,0.77968,0.83343,0.48405,-0.09924,32.418,44.963,45.0,120,120,False
2026-06-17T16:37:28.9619081-07:00,1781739448961,23352256,12900307,258,FORWARD,0,0,2848,3012,0,0,0.77968,0.83343,0.48405,-0.09924,32.418,44.957,45.0,120,120,False
2026-06-17T16:37:28.9709096-07:00,1781739448970,23403354,12951405,259,FORWARD,0,0,2848,3012,0,0,0.77968,0.83343,0.48405,-0.09924,32.418,44.952,45.0,120,120,False
2026-06-17T16:37:28.9789102-07:00,1781739448978,23452258,13000309,260,FORWARD,0,0,2848,3012,0,0,0.77968,0.83343,0.48405,-0.09924,32.418,44.947,45.0,120,120,False
2026-06-17T16:37:28.9879079-07:00,1781739448987,23503353,13051404,261,FORWARD,0,0,2848,3012,0,0,0.77968,0.83343,0.48405,-0.09924,32.418,44.942,45.0,120,120,False
