time_us,sample,mode,s0,s1,s2,s3,s4,current_state,prev_state,lost_count,left_cmd_milli,right_cmd_milli
60012061,0,DRIVING,106,1000,1000,1000,125,2,2,0,100,100
60052976,1,DRIVING,115,1000,1000,1000,113,2,2,0,100,100
60102944,2,DRIVING,111,1000,1000,1000,97,2,2,0,100,100
60152943,3,DRIVING,101,1000,1000,1000,92,2,2,0,100,100
60202946,4,DRIVING,91,1000,1000,1000,92,2,2,0,100,100
60252954,5,DRIVING,91,1000,1000,1000,92,2,2,0,100,100
60302947,6,DRIVING,82,1000,1000,1000,93,2,2,0,100,100
60352941,7,DRIVING,81,1000,1000,1000,99,2,2,0,100,100
60402942,8,DRIVING,84,1000,1000,1000,99,2,2,0,100,100
60452938,9,DRIVING,87,1000,1000,1000,104,2,2,0,100,100
60502941,10,DRIVING,89,1000,1000,1000,106,2,2,0,100,100
60552951,11,DRIVING,89,1000,1000,1000,106,2,2,0,100,100
60602937,12,DRIVING,94,1000,1000,1000,109,2,2,0,100,100
60652937,13,DRIVING,97,1000,1000,1000,110,2,2,0,100,100
60702959,14,DRIVING,99,1000,1000,817,103,2,2,0,100,100
60752944,15,DRIVING,98,1000,1000,771,102,2,2,0,100,100
60802936,16,DRIVING,95,1000,1000,803,102,2,2,0,100,100
60852942,17,DRIVING,94,1000,1000,823,103,2,2,0,100,100
60902947,18,DRIVING,92,1000,1000,919,102,2,2,0,100,100
60952944,19,DRIVING,85,1000,1000,1000,96,2,2,0,100,100
61003019,20,DRIVING,78,1000,1000,1000,92,2,2,0,100,100
61052947,21,DRIVING,79,1000,1000,1000,96,2,2,0,100,100
61102939,22,DRIVING,82,1000,1000,1000,100,2,2,0,100,100
61152934,23,DRIVING,95,1000,1000,1000,109,2,2,0,100,100
61202947,24,DRIVING,98,1000,1000,1000,116,2,2,0,100,100
61252950,25,DRIVING,101,1000,1000,1000,120,2,2,0,100,100
61302946,26,DRIVING,105,1000,1000,1000,125,2,2,0,100,100
61352947,27,DRIVING,101,1000,1000,1000,128,2,2,0,100,100
61402940,28,DRIVING,104,1000,1000,1000,127,2,2,0,100,100
61452944,29,DRIVING,104,1000,1000,1000,125,2,2,0,100,100
61502947,30,DRIVING,104,1000,1000,1000,127,2,2,0,100,100
61552953,31,DRIVING,105,1000,1000,1000,127,2,2,0,100,100
61602944,32,DRIVING,104,1000,1000,1000,128,2,2,0,100,100
61652938,33,DRIVING,104,1000,1000,1000,130,2,2,0,100,100
61702945,34,DRIVING,104,1000,1000,1000,131,2,2,0,100,100
61752948,35,DRIVING,102,1000,1000,1000,130,2,2,0,100,100
61802936,36,DRIVING,102,1000,1000,1000,127,2,2,0,100,100
61852951,37,DRIVING,102,1000,1000,1000,125,2,2,0,100,100
61902945,38,DRIVING,106,1000,1000,1000,124,2,2,0,100,100
61952939,39,DRIVING,111,1000,1000,1000,128,2,2,0,100,100
62003036,40,DRIVING,109,1000,1000,1000,128,2,2,0,100,100
62052946,41,DRIVING,104,1000,1000,1000,125,2,2,0,100,100
62102949,42,DRIVING,105,1000,1000,1000,124,2,2,0,100,100
62152948,43,DRIVING,102,1000,1000,1000,123,2,2,0,100,100
62202939,44,DRIVING,102,1000,1000,1000,121,2,2,0,100,100
62252944,45,DRIVING,102,1000,1000,1000,124,2,2,0,100,100
62302947,46,DRIVING,104,1000,1000,1000,123,2,2,0,100,100
62352941,47,DRIVING,102,1000,1000,1000,121,2,2,0,100,100
62402947,48,DRIVING,104,1000,1000,1000,121,2,2,0,100,100
62452944,49,DRIVING,101,1000,1000,1000,123,2,2,0,100,100
62502946,50,DRIVING,104,1000,1000,1000,124,2,2,0,100,100
62552935,51,DRIVING,102,1000,1000,1000,121,2,2,0,100,100
62602940,52,DRIVING,102,1000,1000,1000,123,2,2,0,100,100
62652946,53,DRIVING,101,1000,1000,1000,120,2,2,0,100,100
62702948,54,DRIVING,102,1000,1000,1000,121,2,2,0,100,100
62752947,55,DRIVING,102,1000,1000,1000,121,2,2,0,100,100
62802948,56,DRIVING,102,1000,1000,1000,123,2,2,0,100,100
62852938,57,DRIVING,101,1000,1000,1000,121,2,2,0,100,100
62902944,58,DRIVING,101,1000,1000,1000,121,2,2,0,100,100
62952933,59,DRIVING,101,1000,1000,1000,123,2,2,0,100,100
63003025,60,DRIVING,102,1000,1000,1000,121,2,2,0,100,100
63052946,61,DRIVING,101,1000,1000,1000,123,2,2,0,100,100
63102947,62,DRIVING,101,1000,1000,1000,121,2,2,0,100,100
63152940,63,DRIVING,102,1000,1000,1000,123,2,2,0,100,100
63202943,64,DRIVING,102,1000,1000,1000,123,2,2,0,100,100
63252941,65,DRIVING,102,1000,1000,1000,121,2,2,0,100,100
63302935,66,DRIVING,102,1000,1000,1000,121,2,2,0,100,100
63352942,67,DRIVING,101,1000,1000,1000,123,2,2,0,100,100
63402940,68,DRIVING,102,1000,1000,1000,125,2,2,0,100,100
63452934,69,DRIVING,102,1000,1000,1000,125,2,2,0,100,100
63502951,70,DRIVING,104,1000,1000,1000,123,2,2,0,100,100
63552944,71,DRIVING,102,1000,1000,1000,123,2,2,0,100,100
63602933,72,DRIVING,104,1000,1000,1000,124,2,2,0,100,100
63652948,73,DRIVING,101,1000,1000,1000,121,2,2,0,100,100
63702934,74,DRIVING,101,1000,1000,1000,121,2,2,0,100,100
63752947,75,DRIVING,99,1000,1000,1000,118,2,2,0,100,100
63802944,76,DRIVING,101,1000,1000,1000,111,2,2,0,100,100
63852943,77,DRIVING,58,1000,1000,1000,75,2,2,0,100,100
63902946,78,DRIVING,0,1000,1000,1000,20,2,2,0,100,100
63952946,79,DRIVING,4,998,1000,1000,27,2,2,0,100,100
64003029,80,DRIVING,1,933,1000,1000,26,2,2,0,100,100
64052953,81,DRIVING,0,847,1000,1000,26,2,2,0,100,100
64102937,82,DRIVING,0,646,1000,1000,30,2,2,0,100,100
64152943,83,DRIVING,0,337,969,1000,43,3,2,0,100,-100
64202946,84,DRIVING,0,359,984,1000,41,3,3,0,100,-100
64252940,85,DRIVING,0,867,1000,1000,30,2,3,0,100,100
64302951,86,DRIVING,5,1000,1000,1000,37,2,2,0,100,100
64352949,87,DRIVING,12,976,1000,1000,40,2,2,0,100,100
64402946,88,DRIVING,45,915,1000,1000,74,2,2,0,100,100
64452945,89,DRIVING,89,833,1000,1000,121,2,2,0,100,100
64502952,90,DRIVING,84,726,1000,1000,120,2,2,0,100,100
64552933,91,DRIVING,69,618,1000,1000,116,2,2,0,100,100
64602948,92,DRIVING,38,421,1000,1000,96,3,2,0,100,-100
64652934,93,DRIVING,0,454,1000,1000,47,3,3,0,100,-100
64702942,94,DRIVING,1,907,1000,1000,29,2,3,0,100,100
64752949,95,DRIVING,19,1000,1000,1000,46,2,2,0,100,100
64802942,96,DRIVING,34,969,1000,1000,62,2,2,0,100,100
64852938,97,DRIVING,12,707,1000,1000,50,2,2,0,100,100
64902938,98,DRIVING,0,363,989,1000,60,3,2,0,100,-100
64952944,99,DRIVING,0,356,980,1000,60,3,3,0,100,-100
65003022,100,DRIVING,8,768,1000,1000,43,2,3,0,100,100
65052949,101,DRIVING,38,847,1000,1000,69,2,2,0,100,100
65102947,102,DRIVING,88,503,1000,1000,149,2,2,0,100,100
65152948,103,DRIVING,87,203,930,1000,293,3,2,0,100,-100
65202954,104,DRIVING,18,80,824,1000,309,3,3,0,100,-100
65252946,105,DRIVING,8,116,873,1000,162,3,3,0,100,-100
65302931,106,DRIVING,1,240,939,1000,81,3,3,0,100,-100
65352950,107,DRIVING,1,420,998,1000,51,3,3,0,100,-100
65402945,108,DRIVING,1,587,1000,1000,40,2,3,0,100,100
65452943,109,DRIVING,11,495,1000,1000,57,3,2,0,100,-100
65502939,110,DRIVING,0,283,955,1000,68,3,3,0,100,-100
65552956,111,DRIVING,24,499,1000,1000,72,3,3,0,100,-100
65602939,112,DRIVING,1,716,1000,1000,36,2,3,0,100,100
65652945,113,DRIVING,7,655,1000,1000,44,2,2,0,100,100
65702954,114,DRIVING,0,184,916,1000,99,3,2,0,100,-100
65752948,115,DRIVING,0,148,897,1000,127,3,3,0,100,-100
65802949,116,DRIVING,2,444,997,1000,54,3,3,0,100,-100
65852948,117,DRIVING,2,780,1000,1000,32,2,3,0,100,100
65902942,118,DRIVING,2,833,1000,1000,30,2,2,0,100,100
65952935,119,DRIVING,0,499,1000,1000,43,3,2,0,100,-100
66003018,120,DRIVING,2,443,1000,1000,57,3,3,0,100,-100
66052949,121,DRIVING,1,723,1000,1000,33,2,3,0,100,100
66102947,122,DRIVING,11,747,1000,1000,41,2,2,0,100,100
66152944,123,DRIVING,5,330,977,1000,76,3,2,0,100,-100
66202947,124,DRIVING,0,167,906,1000,121,3,3,0,100,-100
66252948,125,DRIVING,1,366,983,1000,65,3,3,0,100,-100
66302952,126,DRIVING,1,662,1000,1000,39,2,3,0,100,100
66352946,127,DRIVING,19,677,1000,1000,58,2,2,0,100,100
66402946,128,DRIVING,42,338,1000,1000,127,3,2,0,100,-100
66452940,129,DRIVING,0,159,906,1000,116,3,3,0,100,-100
66502946,130,DRIVING,7,377,989,1000,75,3,3,0,100,-100
66552942,131,DRIVING,1,711,1000,1000,39,2,3,0,100,100
66602932,132,DRIVING,45,764,1000,1000,78,2,2,0,100,100
66652938,133,DRIVING,87,442,1000,1000,169,3,2,0,100,-100
66702952,134,DRIVING,32,241,965,1000,148,3,3,0,100,-100
66752948,135,DRIVING,4,389,1000,1000,71,3,3,0,100,-100
66802956,136,DRIVING,28,695,1000,1000,67,2,3,0,100,100
66852934,137,DRIVING,68,785,1000,1000,104,2,2,0,100,100
66902944,138,DRIVING,81,485,1000,1000,160,3,2,0,100,-100
66952937,139,DRIVING,29,342,992,1000,117,3,3,0,100,-100
67003028,140,DRIVING,7,615,1000,1000,50,2,3,0,100,100
67052943,141,DRIVING,64,705,1000,1000,102,2,2,0,100,100
67102939,142,DRIVING,87,413,1000,1000,170,3,2,0,100,-100
67152931,143,DRIVING,47,280,981,1000,156,3,3,0,100,-100
67202951,144,DRIVING,0,472,1000,1000,54,3,3,0,100,-100
67252950,145,DRIVING,31,783,1000,1000,64,2,3,0,100,100
67302950,146,DRIVING,97,821,1000,1000,132,2,2,0,100,100
67352947,147,DRIVING,88,452,1000,1000,172,3,2,0,100,-100
67402946,148,DRIVING,39,287,978,1000,145,3,3,0,100,-100
67452939,149,DRIVING,0,377,985,1000,62,3,3,0,100,-100
67502940,150,DRIVING,31,662,1000,1000,76,2,3,0,100,100
67552957,151,DRIVING,91,657,1000,1000,146,2,2,0,100,100
67602959,152,DRIVING,85,293,998,1000,230,3,2,0,100,-100
67652937,153,DRIVING,49,159,904,1000,267,3,3,0,100,-100
67702950,154,DRIVING,32,199,943,1000,183,3,3,0,100,-100
67752959,155,DRIVING,59,363,1000,1000,149,3,3,0,100,-100
67802949,156,DRIVING,84,562,1000,1000,153,2,3,0,100,100
67852958,157,DRIVING,88,500,1000,1000,162,3,2,0,100,-100
67902942,158,DRIVING,41,293,984,1000,142,3,3,0,100,-100
67952943,159,DRIVING,0,306,968,1000,75,3,3,0,100,-100
68003019,160,DRIVING,18,417,1000,1000,83,3,3,0,100,-100
68052941,161,DRIVING,51,553,1000,1000,110,2,3,0,100,100
68102946,162,DRIVING,77,475,1000,1000,149,3,2,0,100,-100
68152937,163,DRIVING,27,272,972,1000,128,3,3,0,100,-100
68202940,164,DRIVING,0,301,966,1000,79,3,3,0,100,-100
68252936,165,DRIVING,38,447,1000,1000,106,3,3,0,100,-100
68302947,166,DRIVING,48,550,1000,1000,107,2,3,0,100,100
68352957,167,DRIVING,47,442,1000,1000,121,3,2,0,100,-100
68402945,168,DRIVING,4,234,939,1000,106,3,3,0,100,-100
68452941,169,DRIVING,8,292,971,1000,96,3,3,0,100,-100
68502948,170,DRIVING,27,457,1000,1000,92,3,3,0,100,-100
68552950,171,DRIVING,31,588,1000,1000,82,2,3,0,100,100
68602941,172,DRIVING,35,495,1000,1000,96,3,2,0,100,-100
68652944,173,DRIVING,0,265,949,1000,81,3,3,0,100,-100
68702940,174,DRIVING,25,432,1000,1000,89,3,3,0,100,-100
68752946,175,DRIVING,47,630,1000,1000,99,2,3,0,100,100
68802943,176,DRIVING,89,634,1000,1000,146,2,2,0,100,100
68852947,177,DRIVING,64,314,1000,1000,177,3,2,0,100,-100
68902945,178,DRIVING,0,109,862,1000,170,3,3,0,100,-100
68952935,179,DRIVING,0,236,933,1000,95,3,3,0,100,-100
69003015,180,DRIVING,0,550,1000,1000,47,2,3,0,100,100
69052944,181,DRIVING,4,596,1000,1000,53,2,2,0,100,100
69102947,182,DRIVING,0,254,945,1000,89,3,2,0,100,-100
69152946,183,DRIVING,0,141,891,1000,137,3,3,0,100,-100
69202932,184,DRIVING,0,270,950,1000,81,3,3,0,100,-100
69252938,185,DRIVING,0,546,1000,1000,48,2,3,0,100,100
69302938,186,DRIVING,8,552,1000,1000,61,2,2,0,100,100
69352943,187,DRIVING,14,195,926,1000,137,3,2,0,100,-100
69402930,188,DRIVING,0,86,844,1000,205,3,3,0,100,-100
69452938,189,DRIVING,2,162,900,1000,134,3,3,0,100,-100
69502950,190,DRIVING,2,353,980,1000,76,3,3,0,100,-100
69552956,191,DRIVING,12,602,1000,1000,58,2,3,0,100,100
69602945,192,DRIVING,38,582,1000,1000,93,2,2,0,100,100
69652944,193,DRIVING,69,266,977,1000,209,3,2,0,100,-100
69702943,194,DRIVING,12,111,862,1000,230,3,3,0,100,-100
69752950,195,DRIVING,9,190,919,1000,138,3,3,0,100,-100
69802944,196,DRIVING,31,457,1000,1000,97,3,3,0,100,-100
69852939,197,DRIVING,52,707,1000,1000,96,2,3,0,100,100
69902948,198,DRIVING,92,706,1000,1000,144,2,2,0,100,100
69952939,199,DRIVING,81,335,1000,1000,202,3,2,0,100,-100
70003008,200,DRIVING,39,166,912,1000,230,3,3,0,100,-100
70052942,201,DRIVING,0,199,922,1000,107,3,3,0,100,-100
70102951,202,DRIVING,44,506,1000,1000,104,2,3,0,100,100
70152941,203,DRIVING,87,593,1000,1000,146,2,2,0,100,100
70202947,204,DRIVING,74,276,981,1000,216,3,2,0,100,-100
70252941,205,DRIVING,57,182,924,1000,265,3,3,0,100,-100
70302953,206,DRIVING,42,314,993,1000,144,3,3,0,100,-100
70352942,207,DRIVING,74,646,1000,1000,127,2,3,0,100,100
70402947,208,DRIVING,85,638,1000,1000,144,2,2,0,100,100
70452955,209,DRIVING,55,271,974,1000,186,3,2,0,100,-100
70502945,210,DRIVING,28,138,879,1000,237,3,3,0,100,-100
70552942,211,DRIVING,35,267,967,1000,148,3,3,0,100,-100
70602951,212,DRIVING,71,565,1000,1000,130,2,3,0,100,100
70652941,213,DRIVING,89,541,1000,1000,160,2,2,0,100,100
70702950,214,DRIVING,57,206,943,1000,234,3,2,0,100,-100
70752930,215,DRIVING,0,66,813,1000,272,3,3,0,100,-100
70802941,216,DRIVING,39,226,951,1000,184,3,3,0,100,-100
70852952,217,DRIVING,57,462,1000,1000,137,3,3,0,100,-100
70902951,218,DRIVING,41,610,1000,1000,99,2,3,0,100,100
70952943,219,DRIVING,54,530,1000,1000,121,2,2,0,100,100
71003018,220,DRIVING,51,206,949,1000,223,3,2,0,100,-100
71052951,221,DRIVING,5,95,851,1000,243,3,3,0,100,-100
71102941,222,DRIVING,11,260,955,1000,120,3,3,0,100,-100
71152954,223,DRIVING,52,686,1000,1000,100,2,3,0,100,100
71202948,224,DRIVING,79,805,1000,1000,118,2,2,0,100,100
71252943,225,DRIVING,87,634,1000,1000,145,2,2,0,100,100
71302950,226,DRIVING,61,343,1000,1000,176,3,2,0,100,-100
71352935,227,DRIVING,0,277,951,1000,97,3,3,0,100,-100
71402957,228,DRIVING,18,710,1000,1000,60,2,3,0,100,100
71452949,229,DRIVING,69,918,1000,1000,96,2,2,0,100,100
71502941,230,DRIVING,84,892,1000,1000,114,2,2,0,100,100
71552950,231,DRIVING,58,749,1000,1000,102,2,2,0,100,100
71602946,232,DRIVING,64,557,1000,1000,127,2,2,0,100,100
71652940,233,DRIVING,64,371,1000,1000,149,3,2,0,100,-100
71702938,234,DRIVING,25,467,1000,1000,86,3,3,0,100,-100
71752941,235,DRIVING,15,866,1000,1000,46,2,3,0,100,100
71802961,236,DRIVING,62,1000,1000,1000,92,2,2,0,100,100
71852948,237,DRIVING,61,954,1000,1000,89,2,2,0,100,100
71902945,238,DRIVING,51,864,1000,1000,78,2,2,0,100,100
71952945,239,DRIVING,64,696,1000,1000,107,2,2,0,100,100
72003022,240,DRIVING,67,514,1000,1000,128,2,2,0,100,100
72052951,241,DRIVING,71,351,1000,1000,170,3,2,0,100,-100
72102942,242,DRIVING,47,376,1000,1000,130,3,3,0,100,-100
72152943,243,DRIVING,28,762,1000,1000,64,2,3,0,100,100
72202935,244,DRIVING,67,940,1000,1000,99,2,2,0,100,100
72252948,245,DRIVING,61,837,1000,1000,95,2,2,0,100,100
72302944,246,DRIVING,47,639,1000,1000,92,2,2,0,100,100
72352946,247,DRIVING,52,358,1000,1000,135,3,2,0,100,-100
72402944,248,DRIVING,27,380,1000,1000,99,3,3,0,100,-100
72452944,249,DRIVING,27,795,1000,1000,57,2,3,0,100,100
72502938,250,DRIVING,71,952,1000,1000,96,2,2,0,100,100
72552943,251,DRIVING,61,821,1000,1000,93,2,2,0,100,100
72602942,252,DRIVING,45,588,1000,1000,97,2,2,0,100,100
72652943,253,DRIVING,58,360,975,1000,141,3,2,0,100,-100
72702950,254,DRIVING,31,412,963,1000,97,3,3,0,100,-100
72752944,255,DRIVING,24,795,1000,1000,53,2,3,0,100,100
72802941,256,DRIVING,71,929,1000,1000,92,2,2,0,100,100
72852944,257,DRIVING,65,807,1000,1000,92,2,2,0,100,100
72902947,258,DRIVING,49,688,1000,1000,99,2,2,0,100,100
72952940,259,DRIVING,54,500,1000,1000,152,3,2,0,100,-100
73003024,260,DRIVING,34,539,1000,1000,116,2,3,0,100,100
73052950,261,DRIVING,57,728,1000,1000,114,2,2,0,100,100
73102947,262,DRIVING,78,654,1000,1000,156,2,2,0,100,100
73152941,263,DRIVING,69,434,1000,1000,193,3,2,0,100,-100
73202936,264,DRIVING,47,478,1000,1000,159,3,3,0,100,-100
73252937,265,DRIVING,52,858,1000,1000,95,2,3,0,100,100
73302945,266,DRIVING,92,993,1000,1000,128,2,2,0,100,100
73352938,267,DRIVING,72,882,1000,1000,125,2,2,0,100,100
73402948,268,DRIVING,64,690,1000,1000,160,2,2,0,100,100
73452951,269,DRIVING,68,521,1000,1000,289,2,2,0,100,100
73502950,270,DRIVING,71,358,1000,1000,530,3,2,0,100,-100
73552942,271,DRIVING,47,434,1000,1000,486,3,3,0,100,-100
73602945,272,DRIVING,45,814,1000,1000,208,2,3,0,100,100
73652950,273,DRIVING,85,962,1000,1000,195,2,2,0,100,100
73702944,274,DRIVING,69,840,1000,1000,281,2,2,0,100,100
73752945,275,DRIVING,67,687,1000,1000,530,2,2,0,100,100
73802933,276,DRIVING,78,589,1000,1000,902,2,2,0,100,100
73852942,277,DRIVING,74,529,1000,1000,1000,2,2,0,100,100
73902944,278,DRIVING,82,522,1000,1000,1000,2,2,0,100,100
73952943,279,DRIVING,65,495,1000,1000,1000,3,2,0,100,-100
74003012,280,DRIVING,62,696,1000,1000,1000,2,3,0,100,100
74052943,281,DRIVING,77,899,1000,1000,1000,2,2,0,100,100
74102944,282,DRIVING,78,877,1000,1000,1000,2,2,0,100,100
74152950,283,DRIVING,81,868,1000,1000,1000,2,2,0,100,100
74202942,284,DRIVING,84,892,1000,1000,1000,2,2,0,100,100
74252944,285,DRIVING,81,951,1000,1000,1000,2,2,0,100,100
74302949,286,DRIVING,87,1000,1000,1000,1000,2,2,0,100,100
74352948,287,DRIVING,95,1000,1000,1000,1000,2,2,0,100,100
74402946,288,DRIVING,101,1000,1000,1000,1000,2,2,0,100,100
74452941,289,DRIVING,99,1000,1000,1000,917,2,2,0,100,100
74502943,290,DRIVING,104,1000,1000,1000,737,2,2,0,100,100
74552947,291,DRIVING,101,1000,1000,1000,544,2,2,0,100,100
74602943,292,DRIVING,106,1000,1000,1000,391,2,2,0,100,100
74652944,293,DRIVING,104,1000,1000,1000,279,2,2,0,100,100
74702939,294,DRIVING,106,1000,1000,1000,198,2,2,0,100,100
74752954,295,DRIVING,111,1000,1000,1000,152,2,2,0,100,100
74802942,296,DRIVING,132,1000,1000,1000,131,2,2,0,100,100
74852939,297,DRIVING,218,1000,1000,1000,121,2,2,0,100,100
74902953,298,DRIVING,449,1000,1000,1000,118,2,2,0,100,100
74952949,299,DRIVING,874,1000,1000,739,118,2,2,0,100,100
75003031,300,DRIVING,1000,1000,1000,448,114,1,2,0,-100,100
75052957,301,DRIVING,1000,1000,1000,444,96,1,1,0,-100,100
75102949,302,DRIVING,532,1000,1000,890,89,2,1,0,100,100
75152944,303,DRIVING,312,1000,1000,1000,114,2,2,0,100,100
75202954,304,DRIVING,534,1000,1000,872,113,2,2,0,100,100
75252952,305,DRIVING,982,1000,1000,510,107,2,2,0,100,100
75302941,306,DRIVING,1000,1000,1000,295,106,1,2,0,-100,100
75352950,307,DRIVING,1000,1000,1000,242,86,1,1,0,-100,100
75402952,308,DRIVING,904,1000,1000,414,82,1,1,0,-100,100
75452943,309,DRIVING,338,1000,1000,866,100,2,1,0,100,100
75502944,310,DRIVING,266,1000,1000,959,109,2,2,0,100,100
75552943,311,DRIVING,544,1000,1000,646,109,2,2,0,100,100
75602940,312,DRIVING,958,1000,1000,370,113,1,2,0,-100,100
75652949,313,DRIVING,957,1000,1000,331,95,1,1,0,-100,100
75702959,314,DRIVING,453,1000,1000,630,90,2,1,0,100,100
75752944,315,DRIVING,388,1000,1000,727,116,2,2,0,100,100
75802951,316,DRIVING,844,1000,1000,409,110,1,2,0,-100,100
